,planet_name,star_name,disposition,is_planet,prediction_probability,predicted_is_planet,right_ascens,declination,distance_pc,planet_radius,planet_temp,planet_insolation,period,orbit_semi_major_axis,trans_depth,trans_duration,transit_midpoint,impact,stellar_radius,stellar_temp,stellar_logg,stellar_luminosity,stellar_mass,tmag,planet_star_radius_ratio,fitted_stellar_density,planet_count
777,1664.01,TOI-1664,PC,1,0.834635317325592,1.0,276.937885,55.755753,143.031,2.5354,750.0,52.6622,11.835079,0.1992276586864955,0.000336,2.094,2460653.815299,0.6976253923902942,1.34,6225.0,5.06078,2.429185600331004,1.4977105182001796e+31,9.17708,1.892089552238806,240.35094729253973,1
778,1665.01,TOI-1665,FP,0,,,88.369051,37.339411,66.5241,12.3762,3961.0,40901.7,1.76406,,0.00087,3.086,2458819.00417,,2.03,6481.7,,6.553019479149969,,6.4018,6.09665024630542,,1
779,1666.01,TOI-1666,FP,0,0.2690587937831878,0.0,89.420179,36.765805,428.948,5.20733,2165.0,3651.29,1.69433,0.0325280220443887,0.00065,2.169,2458818.74012,0.8395216612818704,2.0,7185.0,4.04,9.604190361220423,3.180521050904067e+30,10.3693,2.603665,60.27317214076975,1
780,1667.01,TOI-1667,FP,0,,,81.807832,38.597453,225.941,25.5824,,12389.8,3.32125,,0.00576,4.304,2458818.22815,,1.76,7174.0,,7.392043318391651,,9.7229,14.535454545454543,,1
781,1668.01,TOI-1668,FP,0,,,348.607533,76.93432,130.543,2.74038,1697.0,1379.02,2.363311,0.0340885453087629,0.001121,3.294,2460311.61688,,1.04,5420.0,4.38,0.8409254630139529,1.8815032015792692e+30,10.0233,2.634980769230769,,1
782,1669.01,TOI-1669,CP,2,0.6827949285507202,1.0,45.956474,83.587427,111.276,2.3437,1198.0,342.997,2.6800536,0.0374907242111344,0.000456,1.758,2460660.823683,0.7886628830994402,1.07,5550.0,4.37,0.9786629926126852,1.9462823239873875e+30,9.52906,2.190373831775701,122.90142543748404,1
783,167.01,TOI-167,PC,1,,,90.662482,-64.819484,310.951,,1027.0,184.842,4.4531846,,0.00591,1.687,2459387.893848,,,5766.0,,,,11.6349,,,1
784,1670.01,TOI-1670,CP,2,,,259.017252,72.161181,168.067,10.1271,544.0,14.5514,40.7501028,0.4979499132045639,0.006026,4.873,2460503.136603,,1.31,6453.0,5.20004,2.68091429232247,1.9725175429138736e+31,9.4682,7.730610687022901,,1
785,1670.02,TOI-1670,CP,2,,,259.017252,72.161181,168.067,2.35616,1043.0,196.694,10.9836724,0.2077773657932315,0.000315,2.636,2460468.361028,,1.31,6453.0,5.20004,2.68091429232247,1.9725175429138736e+31,9.4682,1.7985954198473282,,2
786,1670.03,TOI-1670,PC,1,,,259.017252,72.161181,168.067,2.9538423,443.4993569,9.1430897,123.0586028,1.0415289971853052,0.0004852393663,9.7316587,2458822.89838,,1.31225,6453.0,5.20004,2.6901314485964902,1.9792991854670692e+31,9.4682,2.2509752714802818,,3
787,1671.01,TOI-1671,FA,0,,,130.969393,86.228398,221.791,11.75,649.0,29.5076,8.13664,,0.00084,2.084,2458821.04876,,3.96,4913.0,,8.231350724143512,,8.71289,2.967171717171717,,1
788,1672.01,TOI-1672,FP,0,0.3303987085819244,0.0,91.872047,66.857699,281.902,5.15915,1359.0,566.299,3.8954139,0.0505338748717784,0.000911,2.832,2459957.440794,0.8667434914625217,1.89,6064.0,3.94,4.351650991879119,2.25611842041996e+30,10.045,2.729708994708995,69.04849607716824,1
789,1673.01,TOI-1673,FP,0,,,64.648489,52.865034,222.358,4.65122,2226.0,4081.88,1.08625,,0.00111,2.534,2458818.19746,,1.4,5562.6,,1.6906786774839322,,10.2851,3.3223000000000003,,1
790,1674.01,TOI-1674,FP,0,,,61.721603,58.465452,201.645,15.1922,1303.0,479.468,7.45494,,0.00228,3.465,2458822.59324,,2.45,5029.7,,3.4609408352550908,,9.46925,6.200897959183673,,1
791,1675.01,TOI-1675,PC,1,0.7298064231872559,1.0,47.806635,61.762385,399.401,10.3743,1922.0,2269.81,3.133084,0.0503653470503496,0.001192,1.237,2459935.218205,1.0,2.06,7478.0,4.05,11.955561071670369,3.452810341795916e+30,9.9944,5.036067961165048,2944.5394519771226,1
792,1676.01,TOI-1676,KP,2,0.7439015507698059,1.0,65.469581,57.817209,213.053,16.4091,1626.0,1161.72,3.1915257,0.0475148130864876,0.008587,2.756,2460657.382557,0.8477687372605885,1.69,6673.0,4.13,5.102130785272738,2.7939053692138914e+30,9.441,9.709526627218937,1564.5828129283375,1
793,1677.01,TOI-1677,PC,1,0.9003763794898987,1.0,58.486586,58.9683,197.14,4.8452813,2608.950134,10949.2435224,0.6435807,0.0149287656485595,0.0008766807794,0.6659322,2459910.373493,0.9876791877698092,1.49305,5919.7,4.12,2.466273144811313,2.131017355547243e+30,10.1089,3.245223736646462,1293.553977178905,1
794,1678.01,TOI-1678,FP,0,,,73.034809,30.280386,391.546,20.2141,,350.05,13.7058173,,0.005788,2.597,2459917.090821,,2.05,8001.0,,15.515953950886306,,10.3614,9.860536585365852,,1
795,1679.01,TOI-1679,FP,0,,,70.54858,54.292058,299.399,5.01154,2309.0,4719.59,0.6565741,,0.000423,1.908,2460312.310541,,2.68,5235.5,,4.861786932803147,,9.9021,1.8699776119402984,,1
796,168.01,TOI-168,PC,1,,,311.64359,-37.904399,130.977,3.40668,1015.0,176.692,2.31446,,0.00119,1.347,2458326.4928,,0.73,4801.5,,0.2551802927290015,,11.5147,4.6666849315068495,,1
797,1680.01,TOI-1680,CP,2,0.1833875924348831,0.0,292.313979,65.973802,37.2209,1.4202459,370.455897,4.4510969,4.8026561,0.0315972751130193,0.0043581157678,1.1658648,2459657.394071,0.320180759160009,0.213459,3231.0,5.04064,0.0044737370205774,3.628333713267474e+29,13.3081,6.653483338720784,11428.658524055376,1
798,1681.01,TOI-1681,PC,1,0.8137084245681763,1.0,81.671049,56.963615,153.896,8.73996,1677.0,1313.48,1.5379237,0.0262533150471586,0.001135,0.766,2460309.854007,1.0,0.93,5672.5,4.51,0.8067845885516225,2.0295706795344884e+30,10.4445,9.397806451612905,31992.057232656225,1
799,1682.01,TOI-1682,KP,2,0.8443524837493896,1.0,78.295591,33.317953,136.681,17.805,1808.0,1775.39,2.7347651,0.0432017349729047,0.009209,3.205,2460662.485202,0.7378602880596783,1.77,6767.9,4.1,5.921830103632943,2.8601236938273747e+30,8.14847,10.059322033898304,941.3198159712028,1
800,1683.01,TOI-1683,CP,2,0.6667808890342712,1.0,65.97965,27.82237,51.1884,2.4878486,848.2229732,122.3379291,3.057524,0.0363508874225384,0.0011179638175,1.3790503,2458816.411524,0.7910818250934692,0.695095,4402.0,4.59,0.1634489594741393,1.3630965296405642e+30,9.794,3.579149037181968,902.1266812056168,1
801,1684.01,TOI-1684,PC,1,,,65.346085,62.245206,87.5878,9.15106,1392.0,624.87,1.1549925,,0.000739,0.911,2460662.089606,,2.99,4815.0,,4.329335282342556,,7.3543,3.060555183946488,,1
802,1685.01,TOI-1685,CP,2,,,68.593953,43.03704,37.6153,1.9200407,964.704855,204.6910522,0.6691449,0.0115549835717775,0.0012543711932,0.9921631,2459910.938093,,0.462408,3457.0,4.7705,0.0275132487455464,9.140900071305844e+29,11.1117,4.152265315478971,,1
803,1686.01,TOI-1686,PC,1,0.7088048458099365,1.0,61.731142,66.119599,209.153,3.7076274,1209.2246588,505.2996309,6.7053949,0.073202975474292,0.0005752056582,3.8459321,2458818.59873,0.6249628616454912,1.45858,6141.0,4.17616,2.725904121341049,2.314508561118544e+30,9.86671,2.5419431227632354,42.127174955960726,1
804,1687.01,TOI-1687,PC,1,0.8310739398002625,1.0,66.834993,73.023689,124.854,3.9130735,819.8012135,106.7468895,10.2596322,0.0931355793545243,0.0010809213165,1.8234891,2458816.843505,0.9207426206286062,0.978325,5734.0,4.4674,0.9321605857562504,2.0361257027923612e+30,9.83739,3.999768481843968,1693.6270864837943,1
805,1688.01,TOI-1688,FP,0,0.2121833562850952,0.0,75.797813,41.785784,472.704,22.875658,1484.8121463,1148.7011293,6.7171913,0.0709033000743084,0.009138715071,7.5037208,2459914.901064,0.5367980914129791,2.3529,5843.0,3.7177,5.813586824838451,2.095777736463984e+30,10.8001,9.722324790683835,164.66898913562986,1
806,1689.01,TOI-1689,FA,0,,,257.78508,56.658901,26.9148,2.0471844,890.69861,148.7455904,9.1238101,0.0842953884085213,0.000283324087,5.1188391,2458823.255936,,1.1485,5470.16,4.30008,1.0640347095026128,1.9088872716701883e+30,6.3196,1.782485328689595,,1
807,169.01,TOI-169,CP,2,0.5156837105751038,1.0,16.778688,-75.198945,407.84,11.0535293,1579.7828847,1472.0095217,2.2554459,0.0341140681110349,0.0052837103901,1.6678604,2459062.718052,0.9286099571588354,1.29661,5817.0,4.23,1.7342378755548202,2.070413146037093e+30,11.788,8.524945280385003,3492.5400726044672,1
808,1690.01,TOI-1690,CP,2,,,284.415675,53.509024,24.7359,,1626.2264571,1652.8943345,1.4079369,,0.4846437441389,0.3063531,2459419.987351,,,5780.0,4.438,,,16.338,,,1
809,1691.01,TOI-1691,CP,2,0.7727887034416199,1.0,272.404118,86.860343,111.445,2.88015,834.0,80.3869,16.7368995,0.1289968178341128,0.000989,4.561,2460458.306487,0.2726761328093647,1.0,5759.0,4.44767,0.9910190260983502,2.032863803625785e+30,9.52636,2.88015,86.26551735490285,1
810,1692.01,TOI-1692,PC,1,,,279.46436,78.61111,341.119,4.9572307,909.5495957,161.7433903,17.7286608,0.1473126418307496,0.0010864618138999,6.4427868,2459725.018258,,1.45796,6554.0,4.24316,3.5335451465713885,2.698295450354712e+30,10.741,3.4001143378419165,,1
811,1692.02,TOI-1692,PC,1,0.857535719871521,1.0,279.46436,78.61111,341.119,7.3178089,793.0,72.9642265,32.2079698,0.2193301308332473,0.0024092943156999,7.519958,2459717.485849,0.3414172715289918,1.45796,6554.0,4.24316,3.5335451465713885,2.698295450354712e+30,10.741,5.019211020878488,138.63043139789627,2
812,1693.01,TOI-1693,CP,2,,,90.308345,34.77309,30.7947,1.5574734,700.8548645,57.0208084,1.766692,0.0220537992102207,0.0008305082973,1.4196682,2458817.684965,,0.46126,3474.0,4.77152,0.0279192999155076,9.116956284659264e+29,10.6714,3.3765628929454103,,1
813,1694.01,TOI-1694,CP,2,,,97.74871,66.360596,124.68,5.4800266,953.4195932,195.2881696,3.7701296,0.0448179677361206,0.0043611801082,2.8512056,2458843.657627,,0.81833,5058.0,4.53907,0.3948807143980614,1.6802164352053037e+30,10.7424,6.6965974606821215,,1
814,1695.01,TOI-1695,CP,2,0.5604267120361328,1.0,21.921735,72.296615,45.1309,1.7992966,618.3628631,34.5537033,3.1342946,0.0335689362075436,0.0011836060713,1.2158796,2458791.519137,0.7486298864334591,0.516105,3575.0,4.72334,0.0391989104536703,1.0215377402675266e+30,11.0294,3.486299493320157,1272.7928562120082,1
815,1696.01,TOI-1696,CP,2,0.3782119452953338,0.0,65.280648,48.819831,64.9172,3.1713853,491.6465759,13.8080731,2.5005291,0.0228480796777665,0.0125793504758,0.8809865,2459911.832125,0.751774370713276,0.280475,3181.0,4.94798,0.0072566582077447,5.0606534301939874e+29,13.9664,11.307194224084144,57172.6192849097,1
816,1697.01,TOI-1697,PC,1,0.5804710388183594,1.0,290.10886,61.085447,83.7441,2.34185,587.0,19.7169,10.716524,0.0752050821212427,0.00128,3.075,2459755.174741,0.4402387998206467,0.65,4067.0,4.50609,0.1041398819799319,9.825507609778476e+29,11.1744,3.6028461538461536,298.9738495527173,1
817,1698.01,TOI-1698,PC,1,,,98.502971,41.900782,756.791,,1092.0,236.097,17.04198,,0.00352,1.578,2458847.69726,,,7697.2,,,,11.1018,,,1
818,1699.01,TOI-1699,PC,1,0.72581946849823,1.0,125.188745,46.203604,205.283,3.0070741,1096.3569775,341.4514343,4.5470055,0.0539292964554538,0.0008137370725,2.382923,2459606.910667,0.6837808240018257,1.03909,5654.4,4.41,0.9943656654991088,2.012540429653974e+30,10.8756,2.893949609754689,159.6557638447218,1
819,170.01,TOI-170,PC,1,0.8012450933456421,1.0,54.989595,-83.088518,428.915,13.941,1245.0,399.006,3.7115129,0.0485489149623517,0.01228,2.685,2459387.008657,0.7507386900544734,1.22,5973.0,4.31,1.7068030041636095,2.203727770013577e+30,11.9692,11.42704918032787,3086.472067088454,1
820,1700.01,TOI-1700,FP,0,0.1774479746818542,0.0,126.088625,42.104735,189.762,3.49799,2055.0,2963.42,1.12355,0.0208376230145599,0.00102,1.611,2458843.38029,0.6091654100720788,1.01,5524.0,4.41,0.85575827122324,1.9014330160189155e+30,10.8219,3.4633564356435644,195.9131337650321,1
821,1701.01,TOI-1701,PC,1,0.6714609265327454,1.0,99.898189,42.131339,123.643,4.5073642,1320.8410635,719.3218467,1.3341738,0.0214631113617707,0.0022836562849,1.3470884,2459937.389746,0.7838996322699913,0.878958,4685.1,4.42,0.3353554625915722,1.4735827524045952e+30,10.9263,5.128076881944302,1033.4055893974376,1
822,1702.01,TOI-1702,FP,0,0.3863983452320099,0.0,111.559352,32.383825,103.107,2.95177,1645.0,1215.98,0.40312,0.0093782518798997,0.001,0.853,2458842.74962,0.817168200739741,0.89,4252.9,4.37,0.2334610185699461,1.3465370153117385e+30,10.9894,3.316595505617977,417.1176383922687,1
823,1703.01,TOI-1703,PC,1,0.8354241847991943,1.0,113.874367,49.478068,198.501,5.3210497,1759.6991613,2266.0772453,1.2016105,0.022375527548256,0.0024148791188,0.6498366,2459605.526737,0.996167691794748,1.07532,5747.6,4.39,1.1368816832065778,2.0583239614364788e+30,10.6414,4.948340679983632,7447.820578500121,1
824,1704.01,TOI-1704,FP,0,0.6088842153549194,1.0,114.932863,28.120146,343.469,6.51515,1244.0,398.651,3.929983,0.0545216894646813,0.00227,2.153,2459575.195833,0.8350825633852604,1.34,6621.9,4.33,3.110525363863871,2.783863134009861e+30,10.8508,4.86205223880597,648.7443181310064,1
825,1705.01,TOI-1705,FP,0,0.5043727159500122,0.0,132.635012,82.92712,335.518,3.74642,1039.0,193.559,13.2054538,0.1224293448994232,0.000644,4.875,2460328.287633,0.6791003564949566,1.67,6653.0,4.14,4.922624562085978,2.791715934013493e+30,10.3042,2.243365269461078,30.664405574120853,1
826,1706.01,TOI-1706,PC,1,0.641177237033844,1.0,285.205602,60.233671,161.185,2.07194,1297.0,470.034,4.5156072,0.0536905169515493,0.000449,2.628,2460654.274794,0.4661816214072751,0.97,5617.0,4.47,0.8438297685043403,2.013639637933872e+30,10.486,2.136020618556701,62.58090602460053,1
827,1706.02,TOI-1706,PC,1,0.5980766415596008,1.0,285.205602,60.233671,161.185,1.67743,1111.0,253.592,7.4057777,0.0746678985494016,0.000325,2.778,2460660.042173,0.6093566358528774,0.97,5617.0,4.47,0.8438297685043403,2.013639637933872e+30,10.486,1.7293092783505155,54.85859205216061,2
828,1707.01,TOI-1707,FP,0,0.7888407111167908,1.0,101.382168,31.465533,291.007,5.96472,1952.0,2411.54,2.02365,0.0349277333329206,0.00171,2.585,2458843.26677,0.5959233445532884,1.48,6582.0,4.24,3.703809325975065,2.7603345023424817e+30,10.3135,4.030216216216216,123.1198553874582,1
829,1708.01,TOI-1708,APC,1,0.8366846442222595,1.0,116.107291,43.009079,235.782,9.64245,1006.0,170.262,11.44192,0.1063782201005914,0.00551,3.841,2458853.1211,0.7002624451976456,1.24,6259.0,4.34,2.125968643938345,2.439392326734229e+30,10.388,7.77616935483871,1140.0981205732712,1
830,1709.01,TOI-1709,PC,1,0.8608921766281128,1.0,118.629831,45.807841,268.655,18.0261,1194.0,338.345,7.6288424,0.080037111846868,0.01085,3.311,2459597.198308,0.9184413808579648,1.6,6157.0,4.1,3.314440735487348,2.3371051282192472e+30,10.2061,11.2663125,3244.014298316489,1
831,171.01,TOI-171,PC,1,0.6157590746879578,1.0,124.269428,-63.213403,256.345,12.1897562,1639.963909,1709.4569331,1.238601,0.0207930634617429,0.0121675309178,1.9048913,2458570.408133,0.7422286214622563,1.1072299,5237.0,4.2427,0.8308059230204775,1.554582925020604e+30,11.6626,11.009236835096305,2602.531062528669,1
832,171.02,TOI-171,FP,0,0.6542600393295288,1.0,124.269428,-63.213403,256.345,7.660458,1819.5378757,2590.3914807,1.8135767,0.026811522726208,0.0041662802035,1.0753316,2458569.773308,0.983563170604656,1.1072299,5237.0,4.2427,0.8308059230204775,1.554582925020604e+30,11.6626,6.918579420588262,5966.8314841142,2
833,1710.01,TOI-1710,CP,2,0.7307266592979431,1.0,94.283837,76.21102,81.2271,5.21152,654.0,30.5138,24.2833782,0.1646629068106747,0.002844,5.132,2460439.666809,0.3173514974920441,0.98,5675.0,4.46,0.8974479980305179,2.008586014529958e+30,8.9134,5.317877551020408,380.6615872460974,1
834,1711.01,TOI-1711,FP,0,,,124.446664,51.01037,112.978,7.44683,934.0,126.859,10.2558,0.0899635344835361,0.00574,5.088,2458844.85466,,0.97,5326.0,4.43,0.6820901770618453,1.836461176352401e+30,9.92871,7.677144329896907,,1
835,1712.01,TOI-1712,FP,0,0.5589371919631958,1.0,127.945702,44.832314,574.264,20.2251,1851.0,1949.16,3.566276,0.0522101731539071,0.00387,4.197,2459606.849596,0.9069718297688182,3.17,6831.4,3.61,19.71746434891279,2.9686350276615e+30,9.9841,6.380157728706625,159.84659187309862,1
836,1713.01,TOI-1713,PC,1,0.8727681636810303,1.0,100.520595,39.842904,138.371,3.2761782,1949.7515652,3415.3727761,0.5572565,0.0125951451753802,0.0011987212417,0.5671304,2458842.70969,0.9586263817861788,0.946,5097.6,4.42,0.544426137942391,1.7069490406660004e+30,10.618,3.463190486257928,2134.0110578124104,1
837,1714.01,TOI-1714,KP,2,0.6792759299278259,1.0,113.184238,33.835021,396.11,19.6131,1789.0,1701.38,3.4744763,0.050270075941904,0.01292,4.258,2459603.425538,0.3852665854293588,1.67,6642.3,4.14,4.891032708502751,2.791715934013493e+30,10.7131,11.74437125748503,784.6103709338147,1
838,1715.01,TOI-1715,FP,0,0.5083318948745728,0.0,79.073505,79.737727,182.907,4.8112209,1795.9446278,2458.6277073,2.8269356,0.0455298674633448,0.0009509544382,1.1692366,2459738.517459,0.9671924486184356,1.50581,7072.0,4.28,5.109789860065392,3.133131600932242e+30,9.01249,3.19510489371169,1014.560336224432,1
839,1716.01,TOI-1716,CP,2,0.5998111367225647,1.0,105.083329,56.824194,104.158,2.72432,959.0,140.474,8.082354,0.0805771731281368,0.000559,3.284,2460298.678071,0.6987866185279626,1.24,5878.6,4.28,1.6543701667198885,2.124621898203762e+30,8.82897,2.197032258064516,58.43880037327901,1
840,1717.01,TOI-1717,PC,1,0.7505912780761719,1.0,104.628546,67.677336,188.086,13.1098,1227.0,377.016,4.052389,0.0553442299229354,0.008976,2.169,2460310.509106,0.899141380437169,1.36,6578.0,4.31,3.119945240411293,2.7385211525242635e+30,9.52339,9.639558823529413,3990.7652957097935,1
841,1718.01,TOI-1718,PC,1,0.8142971396446228,1.0,112.018025,30.321732,52.3044,4.24332,948.0,134.155,5.5870396,0.0601328877300724,0.001907,2.745,2460278.309588,0.549276200106983,0.94,5378.0,4.46,0.6659361285653804,1.8479660583493032e+30,8.2558,4.514170212765958,376.2885621767999,1
842,1719.01,TOI-1719,PC,1,0.8461927175521851,1.0,135.297462,55.85994,227.754,9.65945,1481.0,799.261,2.7552586,0.0403432863250813,0.000338,1.17,2460337.550728,1.0,4.17,6096.4,3.26,21.640117066552016,2.294617983856986e+30,7.7649,2.3164148681055154,458.7077658252614,1
843,172.01,TOI-172,CP,2,0.8474085927009583,1.0,316.631879,-26.692865,342.831,9.80856,993.0,161.969,9.47686,0.1180095955851858,0.00298,4.392,2458326.92242,0.6026932434155535,1.79,5801.8,4.32,3.2707756433761204,4.854498206995593e+30,10.7379,5.479642458100559,253.33323310223025,1
844,1720.01,TOI-1720,KP,2,0.699743926525116,1.0,117.026769,50.225147,154.273,13.1204,1267.0,428.036,2.6158597,0.0357216183830488,0.013363,2.517,2459957.574412,0.6575521503537219,1.08,5267.0,4.32,0.8087130712138126,1.7672003709745828e+30,10.4467,12.148518518518518,3133.184886791801,1
845,1721.01,TOI-1721,KP,2,0.4630053341388702,0.0,110.388028,58.268109,272.655,15.3479,1608.0,1112.27,4.1250429,0.0539760766861895,0.008804,4.454,2460339.400472,0.394464106271122,1.62,6304.0,4.11,3.734122191716761,2.451705561069041e+30,10.1653,9.47401234567901,451.4549943758447,1
846,1722.01,TOI-1722,PC,1,0.8364456295967102,1.0,114.345213,61.153925,136.419,3.86469,952.0,136.86,9.6052235,0.0930811284887692,0.001437,3.628,2460323.319677,0.4916208125562443,1.09,6137.0,4.43,1.5183474600025857,2.3189494352474092e+30,9.52682,3.5455871559633025,156.54265532671445,1
847,1723.01,TOI-1723,CP,2,0.7343991994857788,1.0,116.797198,68.476685,100.727,2.95921,802.0,68.9542,13.7270395,0.113681879633828,0.000901,4.007,2460307.768558,0.5621199743678208,1.09,5777.0,4.38035,1.1922192897478143,2.0684321474841543e+30,9.09942,2.7148715596330275,89.10110641616033,1
848,1724.01,TOI-1724,FP,0,,,127.032597,56.427529,58.3171,1.9806358,922.0627729,170.8295335,0.6850808,0.010906123119065,0.0026757176662,1.0565887,2458843.027821,,0.380019,3541.0,4.8452,0.0204554014343424,7.33244652951852e+29,12.507,5.211938876740374,,1
849,1725.01,TOI-1725,KP,2,0.2654153406620025,0.0,97.636645,29.672266,427.246,22.6154555,2428.5408709,8220.5839513,1.0914304,0.0218601135606088,0.0153777920504,3.05123,2458842.997159,0.5328309870999147,1.74942,6154.0,4.02046,3.9546843054860608,2.326411079553016e+30,11.0967,12.92740193892833,873.4727854653206,1
850,1726.01,TOI-1726,CP,2,,,117.47937,27.363134,22.4035,2.2881711,885.9071544,145.5706555,7.107934,0.0725879635237688,0.0005016058241999,3.440833,2458845.373051,,0.902932,5694.11,4.53108,0.7721597835001515,2.0082990023977392e+30,6.2683,2.534156614230086,,1
851,1726.02,TOI-1726,CP,2,0.8524492383003235,1.0,117.47937,27.363134,22.4035,2.5734283,621.931143,35.3582059,20.5438153,0.1472842889823836,0.0007993817133,4.0537919,2459583.637103,0.4817041173364906,0.902932,5694.11,4.53108,0.7721597835001515,2.0082990023977392e+30,6.2683,2.850079850974381,144.96052574238078,2
852,1727.01,TOI-1727,PC,1,0.6479542255401611,1.0,93.558549,53.135925,115.362,2.1988321,1430.8837135,990.6913333,1.8308782,0.0291120008266202,0.0004645713657,1.5764906,2458842.784934,0.7292706214957669,0.98869,5566.0,4.44006,0.8452530943977109,1.9526237445136357e+30,9.75149,2.2239853745865745,122.05935573729728,1
853,1728.01,TOI-1728,CP,2,0.6501336693763733,1.0,120.611679,64.797153,60.798,4.9395,718.0,44.3221,3.4913952,0.0381609078546767,0.0054,1.763,2459604.399093,0.6383695393958256,0.63,3907.0,4.62346,0.0833198389960654,1.2094262261760996e+30,10.7921,7.84047619047619,3683.709721459077,1
854,1729.01,TOI-1729,FP,0,,,278.399911,58.205529,151.383,,,,0.5732087,,0.4320487343961,0.4582376,2458842.505715,,,5780.0,4.438,,,18.3324,,,1
855,173.01,TOI-173,PC,1,0.8373864889144897,1.0,33.458853,-80.582711,152.023,11.9868976,777.9510591,86.5625631,29.7537451,0.202394332500341,0.0063508299407,8.0780445,2458333.410136,0.2142602582110945,1.46863,6409.0,4.20097,3.278532969451323,2.4844660917360247e+30,8.8784,8.161958832381199,365.8083195535922,1
